pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0xffca411cfbcd3194503effa80fd394b55387915c,"Sue / WBNB",pancakeswap_v2,shi-gong-mao,wbnb,shi-gong-mao,2669147,below,single_subject:cg_mcap,1201754,50938225
0xff02b30ee2d7e13d73bdeb27cc8a267d588b8bce,"BNC4 / USDT 0.05%",uniswap-bsc,,binance-bridged-usdt-bnb-smart-chain,BNC4,6452413,below,min_cap_of_two:gt_fdv,1188492,34283
0xa341e8e8ee6bf97fa1d18c2d12f00555dc78207e,"BAS / WBNB 0.01%",pancakeswap-v3-bsc,bas,wbnb,bas,62495127,below,single_subject:cg_mcap,1184529,49714507
0xbcf62119b8581be6a61106f0257a3b04c1ad2533,"中国科技 / WBNB",pancakeswap_v2,,wbnb,中国科技,2881243,below,single_subject:gt_fdv,1180754,1180446
0xdaa3fe7b6b8aba32844d4f73450d6c65922519535f18a6e19fb93be0f3945c90,"ACU / USDT 0.007%",pancakeswap-infinity-clmm,acurast,binance-bridged-usdt-bnb-smart-chain,acurast,44420431,below,min_cap_of_two:cg_mcap,1170934,50299053
0x20692ead8191af0af560a0eed7f88af55c8d7365,"混混猫 / BNC4",pancakeswap_v2,,,混混猫,787761,below,min_cap_of_two:gt_fdv,1165829,0
0x454dc6c5c5c39105ec4cda28a61061f016f85e0e,"LV / USDT",pancakeswap_v2,,binance-bridged-usdt-bnb-smart-chain,LV,3328340,below,min_cap_of_two:gt_fdv,1138972,23463402
0x83fcd80d7973cca1aa821590bbec66d27a2d4ad4,"AKE / USDT 1%",uniswap-bsc,akedo,binance-bridged-usdt-bnb-smart-chain,akedo,362443515,above,min_cap_of_two:cg_mcap,40183,5740070
0xf0c22680044948752f696bf0bc70672129246df7,"ANTFUN / USDT 1%",pancakeswap-v3-bsc,antfun,binance-bridged-usdt-bnb-smart-chain,antfun,153884325,above,min_cap_of_two:cg_mcap,868549,2421573
0xfeea91ecc6e7ea88cb7b971cf2712bd0594c9a65,"ANTFUN / USDT",pancakeswap_v2,antfun,binance-bridged-usdt-bnb-smart-chain,antfun,153884325,above,min_cap_of_two:cg_mcap,49513,241644
0x7e58f160b5b77b8b24cd9900c09a3e730215ac47,"ASTER / USDT 0.05%",pancakeswap-v3-bsc,aster-2,binance-bridged-usdt-bnb-smart-chain,aster-2,1908980855,above,min_cap_of_two:cg_mcap,725663,52196215
0xb040ea24a4ef35a3ed400b0ff26d8b6f30deecad,"ASTER / WBNB 0.25%",pancakeswap-v3-bsc,aster-2,wbnb,aster-2,1908980855,above,single_subject:cg_mcap,425346,17240273
0xaead6bd31dd66eb3a6216aaf271d0e661585b0b1,"ASTER / USDT 0.25%",pancakeswap-v3-bsc,aster-2,binance-bridged-usdt-bnb-smart-chain,aster-2,1908980855,above,min_cap_of_two:cg_mcap,406982,9828862
0xfc185e4bc9d0e12b7835f0e31b7d032c6579f894,"ASTER / WBNB 0.05%",pancakeswap-v3-bsc,aster-2,wbnb,aster-2,1908980855,above,single_subject:cg_mcap,228304,8361016
