pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
EXMcKF76kmBUH8xZ5fi1jv3ezh3eVQCeL4rQbpjCRxvF,"USDG / USDC",manifest,global-dollar,usd-coin,,,above,both_quote,44635383,1010667752
8W8pR5PxGfojdMCa8qGovn4JB4URwXg1LQE89bpE5yka,"TSLA / SOL",pumpswap,,wrapped-solana,TSLA,,unknown,gt_fdv_only_above_threshold,43773487,32160890
5TQgW7NWh39XW1xMGHfGjafnzzjGaqXnC7AnZ1EpVWUC,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,1598435,below,single_subject:gt_fdv,42733680,0
BQb3tsV4cNtXdnMVrpyC7HmqquFnDFNgiJscXNAAHh5M,"MCAT / SOL",pumpswap,,wrapped-solana,MCAT,2121690,below,single_subject:gt_fdv,42600796,0
8sKQHfjNhvmAw94PhfvfMcytmqW6jmxvwieYyzXCCPu,"SOL / USDC",humidifi,wrapped-solana,usd-coin,,,above,both_quote,41049530,933967728
3ucNos4NbumPLZNWztqGHNFFgkHeRMBQAVemeeomsUxv,"SOL / USDC",raydium-clmm,wrapped-solana,usd-coin,,,above,both_quote,39531253,779256240
7p2ffhEtCbGEFYXDdBCre1SeomhaDWVfGj8xPJXGZPBs,"AAPL / SOL",pumpswap,,wrapped-solana,AAPL,2614173,below,single_subject:gt_fdv,35666669,35705879
BeUWWvzFKA78sq1wqsBAeCEQA4JsyEbyUX1ZL3BtpAA3,"MARIO / SOL",pumpswap,,wrapped-solana,MARIO,1696880,below,single_subject:gt_fdv,35043561,35109616
2AXXcN6oN9bBT5owwmTH53C7QHUXvhLeu718Kqt8rvY2,"RAY / SOL 0.05%",raydium-clmm,raydium,wrapped-solana,raydium,434793260,above,single_subject:cg_mcap,33230133,139466733
3fb6S5ixKgNw2oTgfcZPYn4vFfGesrj3KwdFUY1wrDba,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,2763409,below,single_subject:gt_fdv,31752128,0
28fqNMQZLo9jeAbE81QpQeJT5bSVGZFnwdwtWh1TqHHn,"FLYBRAIN / SOL",pumpswap,,wrapped-solana,FLYBRAIN,17942668,below,single_subject:gt_fdv,31034742,0
HGJBykn952GoDxubRCq6G7SzPHYCh7y2zxJbJtAGDivg,"AAPL / SOL",pumpswap,,wrapped-solana,AAPL,856073,below,single_subject:gt_fdv,30897579,30485770
5gcZ6v1qwGJqMRbUf3brvRmSydbMf3XNeonLkysx6CNv,"DeepSeekAI / SOL",pumpswap,,wrapped-solana,DeepSeekAI,874429,below,single_subject:gt_fdv,30004141,0
HTvjzsfX3yU6BUodCjZ5vZkUrAxMDTrBs3CJaq43ashR,"SOL / USDC",meteora,wrapped-solana,usd-coin,,,above,both_quote,27699460,514107867
GbrDAq3RjcVWeroLDUwmnuQ8N5xaaKj2Rk2dJDg64CLY,"EMBER / SOL",meteora,embercurve,wrapped-solana,embercurve,28610324,below,single_subject:cg_mcap,26537293,4626171
J14FW1qA9SAB1TX8UHUq5J9iuwczMkvxNQ2d5qdb7kNm,"PONS / SOL",pumpswap,,wrapped-solana,PONS,1028926,below,single_subject:gt_fdv,25923481,26014763
CdB2kym3nGTy5vfRASKvXxGVWXtSFh1ohMCW7YwhoBte,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,779901,below,single_subject:gt_fdv,25759121,0
4YyugwumseifwMfBiBVzhyoJy3xMXWmCTBR197QnPLPN,"AMZN / SOL",pumpswap,,wrapped-solana,AMZN,324506,below,single_subject:gt_fdv,25603605,0
51umTgaZ8YieZjZkT7wR7vmqdeWaSzWxMa6x8r145HeB,"AAPL / SOL",pumpswap,,wrapped-solana,AAPL,612066,below,single_subject:gt_fdv,25342847,0
EzpgGgtiBpCxACkme8x9FC8BucGispuDtcehyNczpFpM,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,38723220,below,single_subject:gt_fdv,24569443,0
33sq2BMTTSdbbUB3dyGVPPuSJxuZXk3sujYYxJwqeB9p,"NVIDIA / SOL",pumpswap,,wrapped-solana,NVIDIA,3940001,below,single_subject:gt_fdv,24568295,0
EcPBpCcN6KqRhbg5oco39KCRJxnMA781Y2anxd5jY8dU,"AAPL / SOL",pumpswap,,wrapped-solana,AAPL,2179690,below,single_subject:gt_fdv,24137769,28173454
EvqVTAH3JiVJMCAadH3hMombtnZRTwHD3SYJcGxatV34,"TSLA / SOL",pumpswap,,wrapped-solana,TSLA,8116363,below,single_subject:gt_fdv,23731629,23753360
9ctyV2gLri17HML9JCjc2eTVdcKByXJFpAsMJHefCryi,"GOOGL / SOL",pumpswap,,wrapped-solana,GOOGL,4226401,below,single_subject:gt_fdv,23638269,0
G4ZwU6DQem2GVSgpRDYMtjLjq9vHftQvQmfiqcc2AXUT,"Claude / SOL",pumpswap,,wrapped-solana,Claude,2025291,below,single_subject:gt_fdv,23399368,0
6EtfMR6Es97q2DiWf4guxehm9rkshGzJ2uEoKyk6HENd,"FLYBRAIN / SOL",pumpswap,,wrapped-solana,FLYBRAIN,7404,below,single_subject:gt_fdv,23288546,0
Cp2feDsyEoptYLbhxmJtKxUnyjgjmgankunSdfrZn8RF,"FLYBRAIN / SOL",pumpswap,,wrapped-solana,FLYBRAIN,836055,below,single_subject:gt_fdv,22401170,0
A97KsvxU46H1xcS49QmXFuL8LYXp2EuoNyhqeNjYPfzk,"MCAT / SOL",pumpswap,,wrapped-solana,MCAT,773861,below,single_subject:gt_fdv,22212943,0
7W1SKRd6dP7jEK3ri5GEt9S2LT7HRaZCYhfzFmg8wXg9,"fomo / SOL",pumpswap,,wrapped-solana,fomo,7854278,below,single_subject:gt_fdv,21955965,0
