pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0x03df2300e83353309c1069ae3ea89c31b361a009f9c36a1de5c8f0afcc45bde8,"ETH / USDC 0.3%",uniswap-v4-arbitrum,ethereum,usd-coin,,,above,both_quote,355975,12930921
0x41b1e6b28a39199365f5348a2bf71d0f785167e920d05254b3f2efd1b9487db5,"WBTC / USDT 0.05%",uniswap-v4-arbitrum,arbitrum-bridged-wbtc-arbitrum-one,usdt0,usdt0,183407439858,above,single_subject:cg_mcap,353839,10847495
0x076994463d511adbe0c113b93dcb084a839b0d80,"EVA / WBTC 0.3%",uniswap_v3_arbitrum,evervalue-coin,arbitrum-bridged-wbtc-arbitrum-one,evervalue-coin,768843013,above,single_subject:cg_fdv,346280,3230280
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,"WETH / USDC 0.05%",uniswap_v3_arbitrum,weth,usd-coin-ethereum-bridged,usd-coin-ethereum-bridged,74241919595,above,single_subject:cg_mcap,318105,10898126
0x50e7b9293aef80c304234e86c84a01be8401c530,"PENDLE / USDT 0.3%",uniswap_v3_arbitrum,pendle,usdt0,pendle,338879587,above,min_cap_of_two:cg_mcap,302933,10710517
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,"ARB / USDC 0.05%",uniswap_v3_arbitrum,arbitrum,usd-coin-ethereum-bridged,arbitrum,1015356991,above,min_cap_of_two:cg_mcap,310819,11369873
0xb7236b927e03542ac3be0a054f2bea8868af9508,"WETH / USDC",traderjoe-v2-2-arbitrum,weth,usd-coin,,,above,both_quote,265155,5565139
0x45fae8d0d2ace73544baab452f9020925afccc75,"USDC / DAI 0.005%",camelot-v3,usd-coin,makerdao-arbitrum-bridged-dai-arbitrum-one,makerdao-arbitrum-bridged-dai-arbitrum-one,4584030408,above,single_subject:cg_mcap,284269,3243522
0x91308bc9ce8ca2db82aa30c65619856cc939d907,"LINK / WETH 0.05%",uniswap_v3_arbitrum,chainlink,weth,chainlink,8706931478,above,single_subject:cg_mcap,277655,11806645
0x49b720f1aab26260beaec93a7beb5bf2925b2a8f,"USDC / USDT",curve_arbitrum,usd-coin,usdt0,usdt0,183407439858,above,single_subject:cg_mcap,248317,34483290
0x628854f0cfd7debd6e04361421ee9c06c77048c3,"ODYS / WETH 1%",uniswap_v3_arbitrum,,weth,ODYS,2127632,below,single_subject:gt_fdv,245637,11723390
0x8b3781471ab98774c59775df9cc505ce20b36afffd297aef2dc17daafce3b140,"ETH / WBTC 0.05%",uniswap-v4-arbitrum,ethereum,arbitrum-bridged-wbtc-arbitrum-one,,,above,both_quote,243547,10819624
0x13fd8faf63c1b0dbd44157df1a390224d734bdcf1f60451fb84a8b48dd3d388a,"USDC / USDT",uniswap-v4-arbitrum,usd-coin,usdt0,usdt0,183407439858,above,single_subject:cg_mcap,230638,5299069
0x389938cf14be379217570d8e4619e51fbdafaa21,"WETH / USDT 0.01%",pancakeswap-v3-arbitrum,weth,usdt0,usdt0,183407439858,above,single_subject:cg_mcap,217379,5411995
0x64f68f27a2e2b477e70f98f32376bf3989884526947b9d46ee990d3882ff1a76,"PENDLE / ETH 0.45%",uniswap-v4-arbitrum,pendle,ethereum,pendle,338879587,above,single_subject:cg_mcap,217178,3202824
0x468b88941e7cc0b88c1869d68ab6b570bcef62ff,"LINK / WETH 0.3%",uniswap_v3_arbitrum,chainlink,weth,chainlink,8706931478,above,single_subject:cg_mcap,215067,7126952
0x4fd69d55704d8c40ebbd6d0086f1c827eed02bfb4a42cea8aafda66b45dab22e,"cbBTC / WBTC 0.005%",uniswap-v4-arbitrum,coinbase-wrapped-btc,arbitrum-bridged-wbtc-arbitrum-one,,,above,both_quote,213651,10406365
0xc24f7d8e51a64dc1238880bd00bb961d54cbeb29,"UNI / WETH 0.3%",uniswap_v3_arbitrum,uniswap,weth,uniswap,3700569621,above,single_subject:cg_mcap,200230,5587095
0x74b8bcadc831369ce75543e0d7517875af1c157d,"VSN / USDC 0.01%",pancakeswap-v3-arbitrum,vision-3,usd-coin,vision-3,155508413,above,single_subject:cg_mcap,195580,11453582
0x42a4755709dd1bbfe959b3dea7200d4cb4f357d1,"EVA / WBTC 1%",uniswap_v3_arbitrum,evervalue-coin,arbitrum-bridged-wbtc-arbitrum-one,evervalue-coin,768843013,above,single_subject:cg_fdv,194745,2936304
0x0b1a513ee24972daef112bc777a5610d4325c9e7,"wstETH / ETH",fluid-arbitrum,arbitrum-bridged-wsteth-arbitrum,ethereum,,,above,both_quote,191893,15532958
0xb49eae16e45faebaa406e57c93263a5fcbc0c8d3,"ORDER / WETH 0.25%",pancakeswap-v3-arbitrum,orderly-network,weth,orderly-network,16017003,below,single_subject:cg_mcap,181036,726701
0xa7cf5543a27badc3a74d51ea0a02e84799140e4e,"sUSDai / USDC",curve_arbitrum,susdai,usd-coin,susdai,464370028,above,single_subject:cg_mcap,201140,4342957
0x7f580f8a02b759c350e6b8340e7c2d4b8162b6a9,"DAI / USDT 0.01%",uniswap_v3_arbitrum,makerdao-arbitrum-bridged-dai-arbitrum-one,usdt0,makerdao-arbitrum-bridged-dai-arbitrum-one,4584030408,above,min_cap_of_two:cg_mcap,157033,5722627
