pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0x06e308b77bdafd691d179645296ce8c40e33c6af4a879a913efc7eedc402581c,"BUN / WETH",pons-v2-dex,bundle-cat,ethereum,bundle-cat,10180835,below,single_subject:cg_mcap,1310109,21236662
0xf9bb10a8277b44d30d5a4338a73e1c30d8e659d5,"AAPL / USDG 0.025%",alandale-cl,apple-robinhood-tokenized-stock,global-dollar,apple-robinhood-tokenized-stock,5290712,below,single_subject:cg_mcap,1307699,943288
0x31608601d541e868706aa557558a4d4f99c57e6dd13bd3362edcf05d00a16212,"CASHCAT / USDG",uniswap-v4-robinhood,cash-cat,global-dollar,cash-cat,177010878,above,single_subject:cg_mcap,1296217,897029
0x04eda7a114721f279fefe9c9bbac805ff45f76591389d119eebbc91d96ab4673,"MIDORU / MSFT",pons-v2-dex,,microsoft-robinhood-tokenized-stock,MIDORU,82501,below,min_cap_of_two:gt_fdv,1284729,1163370
0x5eac4195930d5ff8b7a34a347f2bde951c42eb730d6e26075bea3dd7c66feb40,"ROBIN / USDG",pons-v2-dex,robin-the-frog,global-dollar,robin-the-frog,8789744,below,single_subject:cg_mcap,1281183,16562710
0xfc0b5e94babcaffad702b0dbc94fd053513e814cc76e241812db1fd6d8033b63,"Flame / WETH",pons-v2-dex,,ethereum,Flame,4038,below,single_subject:gt_fdv,1275302,0
0x431b005650bcde540b87caa0ec06553953956b5820ae8e5ab5a3a5f122e3d721,"CME / USDG 0.9%",uniswap-v4-robinhood,commodity-market-exchange,global-dollar,commodity-market-exchange,10117713,below,single_subject:cg_fdv,1254143,0
0x647bfd55cc873f3a4165064cf423d505d95289cd,"AI / USDG 0.01%",ramses-v3-robinhood,artificial-inu-3,global-dollar,artificial-inu-3,264751592,above,single_subject:cg_mcap,1237249,2528189
0x1f1778596d8c1ee3e1eaf64ea83a5e77063b142fa3ef59a7c81e520c516379bc,"AI / BONER 0.9%",uniswap-v4-robinhood,artificial-inu-3,boner-coin,boner-coin,37319901,below,min_cap_of_two:cg_mcap,1013991,40538936
0x1e49a549e9fbbc09e95f7126dce2071511868ade,"AI / WETH 0.3%",up-v3,artificial-inu-3,weth,artificial-inu-3,264751592,above,single_subject:cg_mcap,757890,12171078
0x887c1c1e1a55ff3fd803a4544ab11253fe9c84b1b20625932091aedd344a64b5,"AI / WETH 1.004%",uniswap-v4-robinhood,artificial-inu-3,ethereum,artificial-inu-3,264751592,above,single_subject:cg_mcap,634125,5038523
0x129b392490aac7b4320aeade8d1054c06c2ce224,"TAO / USDG 0.3%",giga-v3,bittensor,global-dollar,bittensor,2286295870,above,single_subject:cg_mcap,276693,1526259
0x3f048149f291f459a38fe1d937a361b153cba43e,"TAO / USDG 1%",uniswap-v3-robinhood,bittensor,global-dollar,bittensor,2286295870,above,single_subject:cg_mcap,266044,6008309
0xfe1f5a89d9586d6431bdfe907acdebfc176bd5ceadc4f3ae9e0e284a3c022b91,"SN6900 / TAO",pons-v2-dex,,bittensor,SN6900,1599350,below,min_cap_of_two:gt_fdv,195505,2626371
0xb0779a568b09652888b18534b4f26467e1eeedde0f495d96a1805a8521032de0,"GENERAL / TAO",pons-v2-dex,,bittensor,GENERAL,128242,below,min_cap_of_two:gt_fdv,57347,0
0x572d51a3de7c220fdd19451e4e24183b9f2ecadc,"TAO / WETH 1%",uniswap-v3-robinhood,bittensor,weth,bittensor,2286295870,above,single_subject:cg_mcap,52790,401304
0x54a2fe75b0fbdccbc9c39364409dd1f57da0f08e192b383ba39faacdce5211ff,"TAO / TAO",pons-v2-dex,bittensor,,TAO,2713,below,min_cap_of_two:gt_fdv,40302,40267
0x43781f7ae77d99df3a52095c0b7d162828467a6e,"CASHCAT / USDG 0.2%",giga-v3,cash-cat,global-dollar,cash-cat,177010878,above,single_subject:cg_mcap,824073,23106299
0x4e8649be40ae67ebbcff99c291b92ee03015917b,"CASHCAT / WETH 1%",up-v3,cash-cat,weth,cash-cat,177010878,above,single_subject:cg_mcap,677513,28818020
0x1b619a121d6c5bfd10d149e7246da3c838a66b48,"CASHCAT / WETH 0.3%",up-v3,cash-cat,weth,cash-cat,177010878,above,single_subject:cg_mcap,453439,27695934
0x3986840e83e64c113b4ebeeed6b3223528e06ed9,"CASHCAT / USDG 0.3%",up-v3,cash-cat,global-dollar,cash-cat,177010878,above,single_subject:cg_mcap,449497,8639211
0xf7dc0af99fce7169eb76854c0b39beb9915526894d42229946e5cb469cab50b1,"WETH / CASHCAT 2%",uniswap-v4-robinhood,ethereum,cash-cat,cash-cat,177010878,above,single_subject:cg_mcap,363198,17988721
0x4b0c312ffbb068f6a0bea128759e35d94b94d0e1,"CASHCAT / USDG 1%",uniswap-v3-robinhood,cash-cat,global-dollar,cash-cat,177010878,above,single_subject:cg_mcap,279563,4282199
0x56000f3980200d0f39a9f2eefd5233b2196b4445,"PONS / USDG 0.05%",giga-v3,pons,global-dollar,pons,434746446,above,single_subject:cg_mcap,1061065,3677762
0xd95e8e2cd04c207625c6f23c974d365a5f3a91d3,"VIRTUAL / WETH",uniswap-v2-robinhood,virtual-protocol,weth,virtual-protocol,423526790,above,single_subject:cg_mcap,493509,22165363
0x9cc8c4f6118419a27f113723f1dea646685be55f,"VIRTUAL / WETH 0.05%",uniswap-v3-robinhood,virtual-protocol,weth,virtual-protocol,423526790,above,single_subject:cg_mcap,469348,62762020
0xa95732060867f07aa9b8ae9a4b7b8d737bc3374f1dfbb952759c5ed676e8737c,"USDG / VIRTUAL 0.3%",uniswap-v4-robinhood,global-dollar,virtual-protocol,virtual-protocol,423526790,above,single_subject:cg_mcap,323709,10130614
0x851d1b0342d2257a4172826b68221d2366c1c6b5,"VIRTUAL / WETH 0.05%",up-v3,virtual-protocol,weth,virtual-protocol,423526790,above,single_subject:cg_mcap,322308,8863007
0x817f16f5d8da83d1b089b082c0172af3923618da,"VEX / VIRTUAL",uniswap-v2-robinhood,projectvex,virtual-protocol,projectvex,3385949,below,min_cap_of_two:cg_mcap,240146,8531933
0xa20b68e2e1de71f1426b546ed5514bf253215a48,"RAXOL / VIRTUAL",uniswap-v2-robinhood,raxol,virtual-protocol,raxol,1996776,below,min_cap_of_two:cg_mcap,100346,2653288
0xad1c924013712c337e84983c8e52777635cf5e7c,"SBSECURITY / VIRTUAL",virtuals-robinhood,,virtual-protocol,SBSECURITY,23983,below,min_cap_of_two:gt_fdv,85994,0
0x27f8f8f1b080c7349c0f3bd66fe07732fbffd427,"MERRYMEN / VIRTUAL",uniswap-v2-robinhood,merrymen-by-virtuals,virtual-protocol,merrymen-by-virtuals,300710,below,min_cap_of_two:cg_mcap,84182,1504354
0x7a11bc7f32aea2f81e83da399c70315d9662869c,"VIRTUAL / WETH 0.3%",uniswap-v3-robinhood,virtual-protocol,weth,virtual-protocol,423526790,above,single_subject:cg_mcap,68989,15523932
0xee8d21c0e5aaa31269867db4e3c66a90c3d5951d,"USDG / VIRTUAL",uniswap-v2-robinhood,global-dollar,virtual-protocol,virtual-protocol,423526790,above,single_subject:cg_mcap,41520,1630154
